Date,Name,Year,Letterboxd URI,Rating,Genres,TMDB ID
2025-02-21,Anora,2024,https://boxd.it/Egcw,4.0,Drama|Comedy|Romance,1064213.0
2025-02-22,Conclave,2024,https://boxd.it/AO8q,4.0,Drama|Thriller,974576.0
2025-02-23,Villains,2019,https://boxd.it/isnC,2.5,Comedy|Horror|Thriller,510388.0
2025-02-25,Monkey Man,2024,https://boxd.it/kvsO,3.0,Thriller|Crime|Action,560016.0
2025-02-26,The Apprentice,2024,https://boxd.it/IPqG,3.0,History|Drama|Comedy,1182047.0
2025-02-28,A Real Pain,2024,https://boxd.it/CjNG,3.5,Comedy|Drama,1013850.0
2025-03-04,Flow,2024,https://boxd.it/v1Ei,5.0,Adventure|Animation|Family|Fantasy,823219.0
2025-03-04,A Moroccan Affair,2023,https://boxd.it/ED9q,3.5,Comedy|Family,1074049.0
2025-03-05,Catch Me If You Can,2002,https://boxd.it/29VS,4.0,Drama|Crime,640.0
2025-03-07,The Truman Show,1998,https://boxd.it/18U8,4.5,Comedy|Drama,37165.0
2025-03-07,The Greatest Showman,2017,https://boxd.it/acjI,4.0,Drama,316029.0
2025-03-08,"Caracas, las 2 caras de la vida",2012,https://boxd.it/ighM,0.5,Action|Drama,505362.0
2025-03-09,Penelope,2006,https://boxd.it/20HW,4.0,,
2025-03-09,"Definitely, Maybe",2008,https://boxd.it/20eU,4.0,Comedy|Romance,8390.0
2025-03-10,Ice Princess,2005,https://boxd.it/1QjA,3.5,Family|Drama|Comedy,13374.0
2025-03-14,Bullet Train,2022,https://boxd.it/qW26,4.0,Action|Comedy|Thriller,718930.0
2025-03-16,Music and Lyrics,2007,https://boxd.it/1Usw,2.5,Comedy|Music|Romance,11172.0
2025-03-17,Saw IV,2007,https://boxd.it/29Sa,2.0,Horror|Thriller|Crime,663.0
2025-03-20,The Hunger Games,2012,https://boxd.it/2uds,4.5,Science Fiction|Adventure|Action|Thriller,70160.0
2025-03-23,Gladiator,2000,https://boxd.it/2b9m,4.0,Action|Drama|Adventure,98.0
2025-03-25,I'm Still Here,2024,https://boxd.it/BPEO,4.0,Drama|History,1000837.0
2025-03-29,Brighter Days Ahead,2025,https://boxd.it/Tyru,4.0,Fantasy|Science Fiction|Music,1447182.0
2025-03-29,The Suicide Squad,2021,https://boxd.it/fw6O,3.5,Action|Comedy|Adventure,436969.0
2025-03-29,Jurassic Park,1993,https://boxd.it/2aA2,5.0,Adventure|Science Fiction,329.0
2025-03-30,Tag,2015,https://boxd.it/bjvI,1.5,Horror|Action|Science Fiction|Drama|Fantasy,340176.0
2025-04-03,"Girl, Interrupted",1999,https://boxd.it/25ds,3.5,Drama,3558.0
2025-04-03,Gladiator II,2024,https://boxd.it/kqQQ,3.0,Action|Adventure|Drama,558449.0
2025-04-05,The Holdovers,2023,https://boxd.it/vHza,4.0,Drama|Comedy,840430.0
2025-04-07,Confessions of a Shopaholic,2009,https://boxd.it/1E9e,4.0,Comedy|Romance,20048.0
2025-04-08,All of Us Strangers,2023,https://boxd.it/Bz3C,3.0,Romance|Drama|Fantasy,994108.0
2025-04-12,The Blair Witch Project,1999,https://boxd.it/26ua,2.0,Horror|Mystery,2667.0
2025-04-13,It's a Wonderful Life,1946,https://boxd.it/28xA,4.5,Drama|Family|Fantasy,1585.0
2025-04-13,Lavalantula,2015,https://boxd.it/9iT6,1.0,Horror|Science Fiction|Thriller,294562.0
2025-04-16,The Weekend Away,2022,https://boxd.it/vHXw,2.5,Thriller|Mystery,840882.0
2025-04-18,A Minecraft Movie,2025,https://boxd.it/zRro,2.5,Family|Fantasy|Comedy|Adventure,950387.0
2025-04-18,Memoir of a Snail,2024,https://boxd.it/EgX8,4.0,Animation|Comedy|Drama,1064486.0
2025-04-20,28 Days Later,2002,https://boxd.it/2aXU,3.5,Horror|Thriller|Science Fiction,170.0
2025-04-26,Jojo Rabbit,2019,https://boxd.it/iEBG,3.5,Comedy|War|Drama,515001.0
2025-04-26,Turbo,2013,https://boxd.it/2Hzw,2.5,Animation|Family,77950.0
2025-05-02,Thunderbolts*,2025,https://boxd.it/BfbQ,4.0,Action|Science Fiction|Adventure,986056.0
2025-05-03,The Boss: Anatomy of a Crime,2014,https://boxd.it/a8p8,3.5,Drama|Crime,314572.0
2025-05-10,Million Dollar Baby,2004,https://boxd.it/2bdI,4.5,Drama,70.0
2025-05-10,Little Miss Sunshine,2006,https://boxd.it/29EW,4.0,Comedy|Drama,773.0
2025-05-17,The Monkey,2025,https://boxd.it/Gwiu,1.5,Horror|Comedy,1124620.0
2025-05-17,The Match,2025,https://boxd.it/szz6,3.0,Drama|History,760497.0
2025-05-17,Death of a Unicorn,2025,https://boxd.it/HCPm,1.5,Horror|Fantasy|Comedy,1153714.0
2025-05-17,A Taxi Driver,2017,https://boxd.it/fwac,4.5,Action|Drama|History,437068.0
2025-05-24,The Legend of Ochi,2025,https://boxd.it/xRZm,2.0,Family|Fantasy|Adventure,896536.0
2025-05-24,Black,2005,https://boxd.it/1hZQ,4.0,Drama,31977.0
2025-05-31,You Are the Apple of My Eye,2024,https://boxd.it/Nehi,3.5,,
2025-06-06,The Iron Giant,1999,https://boxd.it/1Wow,5.0,Animation|Drama|Family|Science Fiction|Adventure,10386.0
2025-06-07,Cast Away,2000,https://boxd.it/20i8,4.0,Adventure|Drama,8358.0
2025-06-09,Lost in Starlight,2025,https://boxd.it/I6Yo,4.0,Animation|Romance|Science Fiction|Drama,1165642.0
2025-06-12,Final Destination Bloodlines,2025,https://boxd.it/l5y4,3.5,Horror|Mystery,574475.0
2025-06-14,Green Room,2015,https://boxd.it/a75m,3.5,,
2025-06-21,Boot Camp,2024,https://boxd.it/OmqE,2.0,Romance|Comedy,1319504.0
2025-06-22,Sinners,2025,https://boxd.it/KQMM,3.5,Horror|Action|Thriller,1233413.0
2025-06-25,An Extremely Goofy Movie,2000,https://boxd.it/1LOo,3.5,Animation|Family|Comedy,15653.0
2025-06-26,KPop Demon Hunters,2025,https://boxd.it/ufwK,4.5,Fantasy|Music|Comedy|Animation,803796.0
2025-06-29,Look Back,2024,https://boxd.it/LjA6,4.0,Animation|Drama,1244492.0
2025-06-30,Game Night,2018,https://boxd.it/fRtu,3.0,Mystery|Comedy|Crime,445571.0
2025-07-01,Marona's Fantastic Tale,2019,https://boxd.it/kQVi,3.5,,
2025-07-03,Atonement,2007,https://boxd.it/24ui,3.5,Drama|Romance,4347.0
2025-07-04,Just Like Heaven,2005,https://boxd.it/1ZoO,3.0,Comedy|Romance|Fantasy,9007.0
2025-07-06,Palm Springs,2020,https://boxd.it/lCXQ,3.5,Comedy|Romance|Science Fiction,587792.0
2025-07-12,Heretic,2024,https://boxd.it/H1lY,4.0,Thriller|Horror,1138194.0
2025-07-17,Whiplash,2014,https://boxd.it/7bQA,4.5,Drama|Music|Thriller,244786.0
2025-07-19,The Departed,2006,https://boxd.it/28MA,4.0,Drama|Thriller|Crime,1422.0
2025-07-22,Puppy Love,2023,https://boxd.it/HeaE,2.5,Comedy|Romance,1143319.0
2025-07-25,Speak No Evil,2024,https://boxd.it/G9f8,3.5,Horror|Thriller,1114513.0
2025-07-25,The Final Destination,2009,https://boxd.it/1EmW,2.0,Horror|Mystery,19912.0
2025-07-26,The Devil Wears Prada,2006,https://boxd.it/2awE,4.0,Drama|Comedy,350.0
2025-07-31,She's Rain,1993,https://boxd.it/mMyy,3.5,Drama,616010.0
2025-08-01,The Mirror Has Two Faces,1996,https://boxd.it/1we6,3.5,Comedy|Drama|Romance,25189.0
2025-08-02,Anything Else,2003,https://boxd.it/1Vw0,2.0,Drama|Comedy|Romance,10739.0
2025-08-04,Gran Torino,2008,https://boxd.it/1Qzy,4.0,Drama,13223.0
2025-08-05,My Oxford Year,2025,https://boxd.it/NSLi,3.0,Romance|Comedy|Drama,1307078.0
2025-08-09,Gremlins,1984,https://boxd.it/29gg,4.0,Fantasy|Horror|Comedy,927.0
2025-08-16,Tokyo Revengers,2021,https://boxd.it/q5wC,3.5,Action|Drama|Crime,698201.0
2025-08-21,Adventureland,2009,https://boxd.it/1JTQ,2.5,Comedy|Drama|Romance,16614.0
2025-08-23,Weapons,2025,https://boxd.it/EMTM,4.0,Horror|Mystery,1078605.0
2025-08-23,Memories of Murder,2003,https://boxd.it/1TSo,4.0,Crime|Drama|Thriller,11423.0
2025-08-28,The Road to El Dorado,2000,https://boxd.it/1W6s,3.0,Family|Adventure|Animation|Comedy|Fantasy,10501.0
2025-08-30,Bring Her Back,2025,https://boxd.it/Hxlc,4.0,Horror,1151031.0
2025-08-30,F1,2025,https://boxd.it/yjVM,4.0,Action|Drama,911430.0
2025-09-02,My Cousin Vinny,1992,https://boxd.it/1WpO,4.5,Comedy|Drama,10377.0
2025-09-02,The Rocky Horror Picture Show,1975,https://boxd.it/1a3q,3.0,Comedy|Science Fiction|Horror,36685.0
2025-09-02,Memento,2000,https://boxd.it/2bcK,4.5,Mystery|Thriller,77.0
2025-09-05,Sing Street,2016,https://boxd.it/cOo6,3.0,Romance|Drama|Music|Comedy,369557.0
2025-09-13,Ford v Ferrari,2019,https://boxd.it/ce74,4.0,Drama|History|Action,359724.0
2025-09-17,Materialists,2025,https://boxd.it/GZlW,3.5,Romance|Drama,1136867.0
2025-09-20,Tokyo Revengers 2 Part 1: Bloody Halloween - Destiny,2023,https://boxd.it/E2ey,3.0,Action|Crime|Drama,1057872.0
2025-09-26,White Snake,2019,https://boxd.it/l3PW,2.0,Romance|Animation|Fantasy,573699.0
2025-09-27,The Fantastic 4: First Steps,2025,https://boxd.it/mP6C,3.0,Science Fiction|Adventure|Action,617126.0
2025-09-27,Together,2025,https://boxd.it/LdFE,3.5,Horror|Romance,1242011.0
2025-10-02,About Time,2013,https://boxd.it/43bI,4.0,Drama|Romance|Fantasy,122906.0
2025-10-04,The Way,2010,https://boxd.it/hZY,4.0,Adventure|Drama,59468.0
2025-10-06,The Life List,2025,https://boxd.it/LN3c,4.5,Romance|Comedy|Drama,1254786.0
2025-10-06,Saving Private Ryan,1998,https://boxd.it/29ro,4.5,War|Drama|History,857.0
2025-10-07,Benedetta,2021,https://boxd.it/gdNQ,2.0,History|Drama|Romance,454527.0
2025-10-11,Confessions,2010,https://boxd.it/uRS,4.0,Drama|Thriller|Mystery,54186.0
2025-10-12,Creep,2014,https://boxd.it/7l4c,3.0,Horror|Thriller,250574.0
2025-10-12,The Vampire Lovers,1970,https://boxd.it/1i2U,3.5,Horror,31952.0
2025-10-14,The Black Phone,2021,https://boxd.it/sqFE,3.5,,
2025-10-15,Hereditary,2018,https://boxd.it/hNVe,3.5,Horror|Mystery|Thriller,493922.0
2025-10-18,You're Next,2011,https://boxd.it/2WWK,2.5,,
2025-10-23,Jeepers Creepers,2001,https://boxd.it/1ZAg,2.5,Horror|Mystery,8922.0
2025-10-25,Sinister,2012,https://boxd.it/2TnW,3.5,Horror|Thriller|Mystery,82507.0
2025-10-26,Sick,2022,https://boxd.it/vgBI,3.5,Horror|Mystery,829410.0
2025-11-02,The Conjuring,2013,https://boxd.it/4sr2,4.0,Horror|Thriller,138843.0
2025-11-02,ONE IN A MILL10N,2025,https://boxd.it/WqXI,5.0,Documentary|Music|Family,1516525.0
2025-11-03,The Exorcist,1973,https://boxd.it/1Yoo,3.5,Horror,9552.0
2025-11-08,The VelociPastor,2017,https://boxd.it/glzW,3.5,,
2025-11-12,Sleeping with the Enemy,1991,https://boxd.it/20Xq,3.5,Drama|Thriller,7442.0
2025-11-15,Blink Twice,2024,https://boxd.it/vIOg,3.0,Horror|Mystery|Thriller,840705.0
2025-11-16,Freakier Friday,2025,https://boxd.it/GxwW,4.0,Comedy|Fantasy|Family,1125257.0
2025-11-20,"Love, Simon",2018,https://boxd.it/g02s,3.0,Comedy|Drama|Romance,449176.0
2025-11-21,Wicked,2024,https://boxd.it/e8ME,5.0,Drama|Romance|Fantasy,402431.0
2025-11-21,Wicked: For Good,2025,https://boxd.it/AyfK,4.5,Fantasy|Adventure|Romance,967941.0
2025-11-22,The Illusionist,2006,https://boxd.it/28H6,3.0,Fantasy|Drama|Thriller|Romance,1491.0
2025-12-05,A Ghost Story,2017,https://boxd.it/fb0K,2.0,Drama|Fantasy|Romance,428449.0
2025-12-06,Prom Dates,2024,https://boxd.it/KDLw,2.5,Comedy,1227780.0
2025-12-06,Her,2013,https://boxd.it/4O24,4.0,Romance|Science Fiction|Drama,152601.0
2025-12-07,Oh. What. Fun.,2025,https://boxd.it/M5u6,2.5,Comedy,1261825.0
2025-12-07,Halloween,1978,https://boxd.it/2wRu,4.0,Horror|Thriller,948.0
2025-12-11,Smile 2,2024,https://boxd.it/FDA4,2.5,Horror|Mystery,1100782.0
2025-12-21,The Best Christmas Pageant Ever,2024,https://boxd.it/JN7Y,2.5,Comedy|Drama|Family,1206617.0
2025-12-23,Going in Style,2017,https://boxd.it/bSKS,3.5,Crime|Comedy,353070.0
2025-12-25,The Magical Christmas Tree,2021,https://boxd.it/y43q,0.5,Fantasy|Romance,901544.0
2025-12-27,Wedding Crashers,2005,https://boxd.it/1Yte,2.5,Comedy|Romance,9522.0
2025-12-30,About Fate,2022,https://boxd.it/veJq,2.0,Romance|Comedy,828613.0
2026-01-05,Pink Flamingos,1972,https://boxd.it/29NO,1.0,Comedy|Crime,692.0
2026-01-06,The Heist of the Century,2020,https://boxd.it/mvuY,4.0,Comedy|Thriller|Crime,609242.0
2026-01-14,Z-O-M-B-I-E-S,2018,https://boxd.it/hp12,1.0,Fantasy|Comedy|Romance|TV Movie,483980.0
2026-01-17,One Battle After Another,2025,https://boxd.it/DUHM,4.0,Thriller|Crime|Comedy,1054867.0
2026-01-23,Eternity,2025,https://boxd.it/LYtK,4.0,Romance|Comedy|Drama,1259102.0
2026-01-24,Father of the Bride,1991,https://boxd.it/1SWY,3.5,Comedy|Romance,11846.0
2026-01-25,"Sorry, Baby",2025,https://boxd.it/JKNi,4.0,Drama|Comedy,1205515.0
2026-01-26,The Christmas Baby,2025,https://boxd.it/XG1i,2.5,Romance,1547929.0
2026-01-30,Baby Driver,2017,https://boxd.it/bhF2,3.5,Action|Crime,339403.0
2026-01-31,Frankenstein,2025,https://boxd.it/Ecsg,4.5,Drama|Fantasy|Horror,1062722.0
2026-02-02,Ratatoing,2007,https://boxd.it/60Li,0.5,,
2026-02-04,Light Light Light,2023,https://boxd.it/rh9i,4.0,Drama|Romance,727414.0
2026-02-04,8 Women,2002,https://boxd.it/27Lm,4.0,Comedy|Thriller|Mystery,1958.0
2026-02-05,Anaïs in Love,2021,https://boxd.it/tnQw,3.0,Drama|Romance|Comedy,781453.0
2026-02-07,I Am Not a Witch,2017,https://boxd.it/g1yY,4.0,Drama,449757.0
2026-02-07,Summerland,2020,https://boxd.it/j1S6,4.0,Drama|Romance,523977.0
2026-02-08,If I Had Legs I'd Kick You,2025,https://boxd.it/HUtS,3.0,Drama,1160360.0
2026-02-11,The Half of It,2020,https://boxd.it/m0T4,3.0,Comedy|Romance|Drama,597219.0
2026-02-14,The Smashing Machine,2025,https://boxd.it/syUC,3.5,Drama|History|Action,760329.0
2026-02-14,Rental Family,2025,https://boxd.it/JQOw,4.0,Comedy|Drama,1208348.0
2026-02-16,[REC],2007,https://boxd.it/20ma,4.0,Horror|Mystery,8329.0
2026-02-16,[REC]²,2009,https://boxd.it/1VH8,3.0,Thriller|Horror,10664.0
2026-02-19,Son of the Bride,2001,https://boxd.it/1F58,3.0,Comedy|Drama|Romance,19460.0
2026-02-24,Timecrimes,2007,https://boxd.it/1OGM,3.0,Science Fiction|Thriller,14139.0
2026-03-01,Rear Window,1954,https://boxd.it/2a6Q,4.5,Thriller|Mystery|Drama,567.0
2026-03-01,Song of the Sea,2014,https://boxd.it/3Ic6,3.5,Family|Animation|Fantasy,110416.0
2026-03-01,Waiting for the Hearse,1985,https://boxd.it/1PIa,3.5,Comedy,13651.0
2026-03-03,Bugonia,2025,https://boxd.it/qeWY,3.5,Science Fiction|Thriller|Comedy,701387.0
2026-03-04,A Friend of Dorothy,2025,https://boxd.it/Uxo2,4.0,Comedy|Drama,1470465.0
2026-03-05,Train Dreams,2025,https://boxd.it/LdDo,4.0,Drama,1241983.0
2026-03-07,Snow White,2025,https://boxd.it/fVuc,2.5,Family|Fantasy,447273.0
2026-03-07,Marty Supreme,2025,https://boxd.it/Off0,4.0,Drama|Thriller,1317288.0
2026-03-09,Ocean's Eight,2018,https://boxd.it/eaai,4.0,Crime|Comedy|Action,402900.0
2026-03-10,Hoppers,2026,https://boxd.it/OFpg,4.5,Adventure|Animation|Comedy|Family|Science Fiction,1327819.0
2026-03-13,Spies in Disguise,2019,https://boxd.it/fjf4,2.0,Animation|Action|Adventure|Comedy|Family,431693.0
2026-03-13,The Hunt,2020,https://boxd.it/iE9i,3.0,Action|Thriller|Horror,514847.0
2026-03-13,Forgotten,2017,https://boxd.it/hAJE,3.5,Thriller|Mystery|Crime,488623.0
2026-03-13,In a Heartbeat,2017,https://boxd.it/ggzW,4.0,Animation|Comedy|Romance,455661.0
2026-03-13,Arrival,2016,https://boxd.it/aNGk,3.5,Drama|Science Fiction|Mystery,329865.0
2026-03-13,Eternals,2021,https://boxd.it/j36o,3.5,Science Fiction|Action|Adventure,524434.0
2026-03-13,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI,3.5,Action|Adventure|Fantasy,566525.0
2026-03-13,Zodiac,2007,https://boxd.it/27MO,4.0,Crime|Mystery|Thriller,1949.0
2026-03-13,WALL·E,2008,https://boxd.it/1VEo,4.5,Animation|Family|Science Fiction,10681.0
2026-03-13,Starstruck,2010,https://boxd.it/1cjq,3.0,Romance|Comedy|TV Movie|Music,35558.0
2026-03-13,Ponyo,2008,https://boxd.it/1S0A,4.0,Animation|Fantasy|Family,12429.0
2026-03-13,The Handmaiden,2016,https://boxd.it/948A,4.5,Thriller|Drama|Romance,290098.0
2026-03-13,Finding Dory,2016,https://boxd.it/4aAA,3.5,Adventure|Animation|Family,127380.0
2026-03-13,The Secret Life of Pets,2016,https://boxd.it/aJ5E,3.0,Animation|Comedy|Family|Adventure,328111.0
2026-03-13,Skins,2017,https://boxd.it/fsVI,2.5,Drama|Comedy|Fantasy,435707.0
2026-03-13,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/8MxC,4.0,Science Fiction|Adventure|Action,283995.0
2026-03-13,Little Amélie or the Character of Rain,2025,https://boxd.it/prg0,4.0,Animation|Drama|Family,682012.0
2026-03-14,Nobody,2021,https://boxd.it/mLqS,4.0,Action|Thriller,615457.0
2026-03-21,12 Angry Men,1957,https://boxd.it/2auI,4.0,Drama,389.0
2026-03-29,Send Help,2026,https://boxd.it/JuhA,3.5,Horror|Thriller|Comedy,1198994.0
2026-03-29,Scream 7,2026,https://boxd.it/HRvQ,2.5,Horror|Mystery|Crime,1159559.0
2026-03-29,Butterfly,2024,https://boxd.it/KQGE,4.0,Animation,1277584.0
2026-03-29,Forevergreen,2025,https://boxd.it/UQs8,3.5,Animation|Family,1477914.0
2026-03-29,Ingrid Goes West,2017,https://boxd.it/evUQ,2.0,Comedy|Drama,411741.0
2026-04-04,The Strangers: Chapter 1,2024,https://boxd.it/CcEM,2.0,Horror|Thriller,1010600.0
2026-04-04,No Other Choice,2025,https://boxd.it/nKiA,3.5,Comedy|Crime|Thriller,639988.0
2026-04-06,Paprika,2006,https://boxd.it/23wW,3.5,Animation|Science Fiction|Thriller,4977.0
2026-04-07,Sound of Metal,2019,https://boxd.it/i7Q4,4.5,,
2026-04-11,Pretty Lethal,2026,https://boxd.it/F0yy,2.5,Action|Thriller|Horror,1084187.0
2026-04-16,Love Untangled,2025,https://boxd.it/Qfao,2.5,Romance|Drama|Comedy,1355666.0
2026-04-25,Oddity,2024,https://boxd.it/K9pg,2.5,Horror|Mystery,1216191.0
2026-05-02,Drop Dead Gorgeous,1999,https://boxd.it/1W8e,4.0,Comedy,10490.0
2026-05-04,Wolfwalkers,2020,https://boxd.it/fGrC,4.5,Animation|Family|Adventure|Fantasy,441130.0
2026-05-05,TÁR,2022,https://boxd.it/uNIA,4.0,Music|Drama,817758.0
2026-05-06,Fried Green Tomatoes,1991,https://boxd.it/28qY,4.0,Drama|Comedy,1633.0
2026-05-08,Christine,1983,https://boxd.it/1ZRQ,3.5,Horror,8769.0
2026-05-10,A Street Cat Named Bob,2016,https://boxd.it/edBw,4.0,Family|Drama,404378.0
2026-05-10,The Children's Hour,1961,https://boxd.it/1DZI,4.5,Drama,20139.0
2026-05-19,Slither,2006,https://boxd.it/1Zks,3.0,Horror|Science Fiction|Comedy,9035.0
2026-05-22,Blair Witch,2016,https://boxd.it/bO28,2.5,Thriller|Horror,351211.0
2026-05-23,Free Guy,2021,https://boxd.it/k8dm,2.5,Comedy|Adventure|Science Fiction,550988.0
2026-05-30,The Housemaid,2025,https://boxd.it/QFEO,3.5,Mystery|Thriller,1368166.0
2026-06-09,A Cinderella Story,2004,https://boxd.it/1UgU,4.0,Comedy|Family|Romance,11247.0
2026-06-29,You Can Live Forever,2022,https://boxd.it/xvlk,3.5,,
2026-07-06,Romy and Michele's High School Reunion,1997,https://boxd.it/1Yf2,3.5,Comedy,9611.0
2026-07-06,My Summer of Love,2004,https://boxd.it/1XZI,1.5,,
2026-07-11,Lesbian Space Princess,2025,https://boxd.it/PgP6,3.0,Animation|Comedy|Science Fiction|Adventure,1333141.0
2026-07-11,Obsession,2025,https://boxd.it/PNqo,4.0,Thriller,1436161.0
2026-07-21,Girls Like Girls,2026,https://boxd.it/RL40,3.0,Romance|Drama,1397485.0
2026-07-25,Remarkably Bright Creatures,2026,https://boxd.it/OZJq,4.0,Drama|Mystery,1330021.0
2026-07-30,Boulevard,2026,https://boxd.it/ZtNs,0.5,Romance|Drama,1595852.0
2026-08-01,The Devil Wears Prada 2,2026,https://boxd.it/Oags,3.5,Comedy|Drama,1314481.0
2026-08-05,Disobedience,2017,https://boxd.it/ePFG,3.5,,
2026-08-08,The Eye,2002,https://boxd.it/1Wo2,3.0,Horror,10389.0
2026-08-15,The Sheep Detectives,2026,https://boxd.it/NDSe,4.0,Comedy|Family|Mystery,1301421.0
2026-08-22,Mother Mary,2026,https://boxd.it/FILw,2.0,Music|Drama|Thriller,1102883.0
2026-09-05,Barreda,2026,https://boxd.it/Uz7M,3.5,Drama|Crime|History,1471168.0
2026-09-07,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,4.0,Adventure|Fantasy|Action,120.0
2026-09-07,The Wrong Girls,2026,https://boxd.it/KAAA,3.0,Comedy|Crime|Science Fiction,1226699.0
2026-09-12,Ready or Not 2: Here I Come,2026,https://boxd.it/MfY6,3.0,,
2026-09-13,X-Men,2000,https://boxd.it/1a7s,3.5,Adventure|Action|Science Fiction,36657.0
2026-09-13,Project Hail Mary,2026,https://boxd.it/pEeQ,5.0,Science Fiction|Adventure,687163.0
